dataset,node,epsilon,min_samples,id,precision,recall,fscore
BGP_testbed_3,leaf8,3.0,14,1249,0.62,1.0,0.670995670995671
BGP_testbed_3,spine1,3.0,14,1250,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine2,3.0,14,1251,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,3.0,14,1252,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine4,3.0,14,1253,0.89,1.0,0.9100204498977507
BGP_testbed_2,leaf1,3.0,16,1254,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,16,1255,1.0,1.0,1.0
BGP_testbed_2,leaf3,3.0,16,1256,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,16,1257,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,16,1258,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,16,1259,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,16,1260,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,3.0,16,1261,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,16,1262,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,16,1263,1.0,1.0,1.0
BGP_testbed_2,spine4,3.0,16,1264,1.0,1.0,1.0
BGP_testbed_3,leaf1,3.0,16,1265,0.7,0.88,0.7298578199052134
BGP_testbed_3,leaf2,3.0,16,1266,1.0,1.0,1.0
BGP_testbed_3,leaf3,3.0,16,1267,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,3.0,16,1268,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,3.0,16,1269,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf7,3.0,16,1270,1.0,1.0,1.0
BGP_testbed_3,leaf8,3.0,16,1271,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,3.0,16,1272,0.23,1.0,0.2718676122931442
BGP_testbed_3,spine2,3.0,16,1273,0.62,1.0,0.670995670995671
BGP_testbed_3,spine3,3.0,16,1274,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine4,3.0,16,1275,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,3.0,18,1276,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,18,1277,1.0,1.0,1.0
BGP_testbed_2,leaf3,3.0,18,1278,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,18,1279,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,18,1280,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,18,1281,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,18,1282,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,3.0,18,1283,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,18,1284,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,18,1285,1.0,1.0,1.0
BGP_testbed_2,spine4,3.0,18,1286,1.0,1.0,1.0
BGP_testbed_3,leaf1,3.0,18,1287,0.27,0.88,0.3134564643799473
BGP_testbed_3,leaf2,3.0,18,1288,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf3,3.0,18,1289,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,3.0,18,1290,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,3.0,18,1291,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf7,3.0,18,1292,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf8,3.0,18,1293,0.27,1.0,0.31615925058548017
BGP_testbed_3,spine1,3.0,18,1294,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,18,1295,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,3.0,18,1296,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,3.0,18,1297,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf1,3.0,20,1298,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,20,1299,1.0,1.0,1.0
BGP_testbed_2,leaf3,3.0,20,1300,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,20,1301,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,20,1302,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,20,1303,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,20,1304,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine1,3.0,20,1305,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,20,1306,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,20,1307,1.0,1.0,1.0
BGP_testbed_2,spine4,3.0,20,1308,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,3.0,20,1309,0.27,0.88,0.3134564643799473
BGP_testbed_3,leaf2,3.0,20,1310,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf3,3.0,20,1311,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,3.0,20,1312,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,3.0,20,1313,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf7,3.0,20,1314,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf8,3.0,20,1315,0.27,1.0,0.31615925058548017
BGP_testbed_3,spine1,3.0,20,1316,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,20,1317,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine3,3.0,20,1318,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,3.0,20,1319,0.4,1.0,0.45454545454545453
BGP_testbed_2,leaf1,3.0,22,1320,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,22,1321,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf3,3.0,22,1322,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,22,1323,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,22,1324,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,22,1325,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,22,1326,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine1,3.0,22,1327,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,22,1328,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,22,1329,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine4,3.0,22,1330,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,3.0,22,1331,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,22,1332,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,3.0,22,1333,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf5,3.0,22,1334,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,3.0,22,1335,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,22,1336,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf8,3.0,22,1337,0.24,1.0,0.2830188679245283
BGP_testbed_3,spine1,3.0,22,1338,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,22,1339,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine3,3.0,22,1340,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,3.0,22,1341,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,3.0,24,1342,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,24,1343,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf3,3.0,24,1344,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,24,1345,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,24,1346,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,24,1347,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,24,1348,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine1,3.0,24,1349,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,24,1350,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,24,1351,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine4,3.0,24,1352,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,3.0,24,1353,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,24,1354,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,3.0,24,1355,1.0,1.0,1.0
BGP_testbed_3,leaf5,3.0,24,1356,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,3.0,24,1357,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,24,1358,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf8,3.0,24,1359,0.22,1.0,0.26066350710900477
BGP_testbed_3,spine1,3.0,24,1360,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,24,1361,0.29,1.0,0.337995337995338
BGP_testbed_3,spine3,3.0,24,1362,0.21,1.0,0.24940617577197152
BGP_testbed_3,spine4,3.0,24,1363,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,3.0,26,1364,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,26,1365,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf3,3.0,26,1366,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,26,1367,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,26,1368,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,26,1369,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,26,1370,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine1,3.0,26,1371,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,3.0,26,1372,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,3.0,26,1373,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine4,3.0,26,1374,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,3.0,26,1375,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,26,1376,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,3.0,26,1377,1.0,1.0,1.0
BGP_testbed_3,leaf5,3.0,26,1378,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf6,3.0,26,1379,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,26,1380,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,26,1381,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,26,1382,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,26,1383,0.2,1.0,0.23809523809523808
BGP_testbed_3,spine3,3.0,26,1384,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,26,1385,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,3.0,28,1386,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,28,1387,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf3,3.0,28,1388,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,28,1389,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,28,1390,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,3.0,28,1391,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,28,1392,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine1,3.0,28,1393,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine2,3.0,28,1394,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine3,3.0,28,1395,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine4,3.0,28,1396,0.58,1.0,0.6331877729257641
BGP_testbed_3,leaf1,3.0,28,1397,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,28,1398,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,3.0,28,1399,1.0,1.0,1.0
BGP_testbed_3,leaf5,3.0,28,1400,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf6,3.0,28,1401,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,28,1402,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,28,1403,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,28,1404,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,28,1405,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,28,1406,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,28,1407,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,3.0,30,1408,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,30,1409,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf3,3.0,30,1410,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,30,1411,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,30,1412,0.55,0.86,0.5927318295739348
BGP_testbed_2,leaf7,3.0,30,1413,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,30,1414,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine1,3.0,30,1415,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine2,3.0,30,1416,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine3,3.0,30,1417,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine4,3.0,30,1418,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,3.0,30,1419,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,30,1420,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,3.0,30,1421,1.0,1.0,1.0
BGP_testbed_3,leaf5,3.0,30,1422,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf6,3.0,30,1423,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,30,1424,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,30,1425,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,30,1426,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,30,1427,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,30,1428,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,30,1429,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf1,3.0,32,1430,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,3.0,32,1431,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf3,3.0,32,1432,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,32,1433,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,32,1434,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf7,3.0,32,1435,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,32,1436,0.29,1.0,0.337995337995338
BGP_testbed_2,spine1,3.0,32,1437,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine2,3.0,32,1438,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine3,3.0,32,1439,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine4,3.0,32,1440,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,3.0,32,1441,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,32,1442,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf3,3.0,32,1443,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf5,3.0,32,1444,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,32,1445,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,32,1446,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,32,1447,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,32,1448,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,32,1449,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,32,1450,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,32,1451,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf1,3.0,34,1452,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,3.0,34,1453,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf3,3.0,34,1454,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,34,1455,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,34,1456,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf7,3.0,34,1457,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,34,1458,0.29,1.0,0.337995337995338
BGP_testbed_2,spine1,3.0,34,1459,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine2,3.0,34,1460,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine3,3.0,34,1461,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine4,3.0,34,1462,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,3.0,34,1463,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,34,1464,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,34,1465,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf5,3.0,34,1466,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,34,1467,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,34,1468,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,34,1469,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,34,1470,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,34,1471,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,34,1472,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,34,1473,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf1,3.0,36,1474,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,3.0,36,1475,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf3,3.0,36,1476,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,36,1477,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,36,1478,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf7,3.0,36,1479,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,36,1480,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine1,3.0,36,1481,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine2,3.0,36,1482,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine3,3.0,36,1483,0.12,1.0,0.14563106796116504
BGP_testbed_2,spine4,3.0,36,1484,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf1,3.0,36,1485,0.15,0.88,0.1798365122615804
BGP_testbed_3,leaf2,3.0,36,1486,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,36,1487,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf5,3.0,36,1488,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,36,1489,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,36,1490,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,36,1491,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,36,1492,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,36,1493,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,36,1494,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,36,1495,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf1,3.0,38,1496,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,3.0,38,1497,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,3.0,38,1498,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,38,1499,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,38,1500,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf7,3.0,38,1501,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf8,3.0,38,1502,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine1,3.0,38,1503,0.11,1.0,0.13381995133819952
BGP_testbed_2,spine2,3.0,38,1504,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine3,3.0,38,1505,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine4,3.0,38,1506,0.27,1.0,0.31615925058548017
BGP_testbed_3,leaf1,3.0,38,1507,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf2,3.0,38,1508,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,38,1509,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf5,3.0,38,1510,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,38,1511,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,38,1512,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,38,1513,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,38,1514,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,38,1515,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,38,1516,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,38,1517,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,3.0,40,1518,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,3.0,40,1519,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,3.0,40,1520,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,40,1521,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,40,1522,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf7,3.0,40,1523,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf8,3.0,40,1524,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine1,3.0,40,1525,0.11,1.0,0.13381995133819952
BGP_testbed_2,spine2,3.0,40,1526,0.14,1.0,0.16908212560386476
BGP_testbed_2,spine3,3.0,40,1527,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine4,3.0,40,1528,0.25,1.0,0.29411764705882354
BGP_testbed_3,leaf1,3.0,40,1529,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf2,3.0,40,1530,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,40,1531,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf5,3.0,40,1532,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,40,1533,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,40,1534,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,40,1535,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,40,1536,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,40,1537,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,40,1538,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,40,1539,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,3.0,42,1540,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf2,3.0,42,1541,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,3.0,42,1542,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,42,1543,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf6,3.0,42,1544,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf7,3.0,42,1545,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf8,3.0,42,1546,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine1,3.0,42,1547,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine2,3.0,42,1548,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,3.0,42,1549,0.1,1.0,0.12195121951219513
BGP_testbed_2,spine4,3.0,42,1550,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf1,3.0,42,1551,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf2,3.0,42,1552,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,42,1553,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf5,3.0,42,1554,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,42,1555,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,42,1556,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,42,1557,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,42,1558,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,42,1559,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine3,3.0,42,1560,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,42,1561,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,3.0,44,1562,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,3.0,44,1563,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,3.0,44,1564,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,44,1565,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf6,3.0,44,1566,0.14,1.0,0.16908212560386476
BGP_testbed_2,leaf7,3.0,44,1567,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf8,3.0,44,1568,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine1,3.0,44,1569,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine2,3.0,44,1570,0.13,1.0,0.15738498789346247
BGP_testbed_2,spine3,3.0,44,1571,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,3.0,44,1572,0.16,1.0,0.19230769230769232
BGP_testbed_3,leaf1,3.0,44,1573,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf2,3.0,44,1574,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf3,3.0,44,1575,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf5,3.0,44,1576,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf6,3.0,44,1577,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf7,3.0,44,1578,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf8,3.0,44,1579,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine1,3.0,44,1580,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine2,3.0,44,1581,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine3,3.0,44,1582,0.18,1.0,0.21531100478468898
BGP_testbed_3,spine4,3.0,44,1583,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,3.0,46,1584,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf2,3.0,46,1585,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf3,3.0,46,1586,1.0,1.0,1.0
BGP_testbed_2,leaf5,3.0,46,1587,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf6,3.0,46,1588,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf7,3.0,46,1589,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf8,3.0,46,1590,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine1,3.0,46,1591,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,3.0,46,1592,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine3,3.0,46,1593,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,3.0,46,1594,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf1,3.0,46,1595,0.17,1.0,0.20383693045563553
