dataset,node,tree_size,contamination,id,precision,recall,fscore
BGP_testbed_2,spine2,45,0.171,7796,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine3,45,0.171,7797,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine4,45,0.171,7798,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf1,45,0.171,7799,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf2,45,0.171,7800,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,45,0.171,7801,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf5,45,0.171,7802,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf6,45,0.171,7803,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf7,45,0.171,7804,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf8,45,0.171,7805,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine1,45,0.171,7806,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine2,45,0.171,7807,0.29,1.0,0.337995337995338
BGP_testbed_3,spine3,45,0.171,7808,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine4,45,0.171,7809,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,45,0.17600000000000002,7810,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf2,45,0.17600000000000002,7811,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf3,45,0.17600000000000002,7812,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf5,45,0.17600000000000002,7813,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf6,45,0.17600000000000002,7814,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf7,45,0.17600000000000002,7815,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf8,45,0.17600000000000002,7816,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine1,45,0.17600000000000002,7817,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,45,0.17600000000000002,7818,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine3,45,0.17600000000000002,7819,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,45,0.17600000000000002,7820,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf1,45,0.17600000000000002,7821,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf2,45,0.17600000000000002,7822,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf3,45,0.17600000000000002,7823,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf5,45,0.17600000000000002,7824,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf6,45,0.17600000000000002,7825,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf7,45,0.17600000000000002,7826,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf8,45,0.17600000000000002,7827,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine1,45,0.17600000000000002,7828,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine2,45,0.17600000000000002,7829,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine3,45,0.17600000000000002,7830,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine4,45,0.17600000000000002,7831,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf1,45,0.181,7832,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,45,0.181,7833,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf3,45,0.181,7834,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf5,45,0.181,7835,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf6,45,0.181,7836,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf7,45,0.181,7837,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf8,45,0.181,7838,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine1,45,0.181,7839,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine2,45,0.181,7840,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine3,45,0.181,7841,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine4,45,0.181,7842,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf1,45,0.181,7843,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf2,45,0.181,7844,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf3,45,0.181,7845,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf5,45,0.181,7846,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf6,45,0.181,7847,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf7,45,0.181,7848,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf8,45,0.181,7849,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine1,45,0.181,7850,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,45,0.181,7851,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine3,45,0.181,7852,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine4,45,0.181,7853,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf1,45,0.186,7854,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf2,45,0.186,7855,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf3,45,0.186,7856,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf5,45,0.186,7857,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf6,45,0.186,7858,0.17,1.0,0.20383693045563553
BGP_testbed_2,leaf7,45,0.186,7859,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf8,45,0.186,7860,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine1,45,0.186,7861,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine2,45,0.186,7862,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine3,45,0.186,7863,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine4,45,0.186,7864,0.19,1.0,0.2267303102625298
BGP_testbed_3,leaf1,45,0.186,7865,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf2,45,0.186,7866,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf3,45,0.186,7867,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf5,45,0.186,7868,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf6,45,0.186,7869,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf7,45,0.186,7870,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf8,45,0.186,7871,0.29,1.0,0.337995337995338
BGP_testbed_3,spine1,45,0.186,7872,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine2,45,0.186,7873,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine3,45,0.186,7874,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine4,45,0.186,7875,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf1,45,0.191,7876,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf2,45,0.191,7877,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf3,45,0.191,7878,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf5,45,0.191,7879,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf6,45,0.191,7880,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf7,45,0.191,7881,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf8,45,0.191,7882,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine1,45,0.191,7883,0.16,1.0,0.19230769230769232
BGP_testbed_2,spine2,45,0.191,7884,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine3,45,0.191,7885,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,45,0.191,7886,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf1,45,0.191,7887,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf2,45,0.191,7888,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf3,45,0.191,7889,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf5,45,0.191,7890,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf6,45,0.191,7891,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf7,45,0.191,7892,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf8,45,0.191,7893,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine1,45,0.191,7894,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine2,45,0.191,7895,0.3,1.0,0.3488372093023256
BGP_testbed_3,spine3,45,0.191,7896,0.32,1.0,0.37037037037037035
BGP_testbed_3,spine4,45,0.191,7897,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf1,45,0.196,7898,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf2,45,0.196,7899,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf3,45,0.196,7900,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf5,45,0.196,7901,0.16,1.0,0.19230769230769232
BGP_testbed_2,leaf6,45,0.196,7902,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf7,45,0.196,7903,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf8,45,0.196,7904,0.15,1.0,0.18072289156626503
BGP_testbed_2,spine1,45,0.196,7905,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine2,45,0.196,7906,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine3,45,0.196,7907,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,45,0.196,7908,0.18,1.0,0.21531100478468898
BGP_testbed_3,leaf1,45,0.196,7909,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf2,45,0.196,7910,0.29,1.0,0.337995337995338
BGP_testbed_3,leaf3,45,0.196,7911,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf5,45,0.196,7912,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf6,45,0.196,7913,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf7,45,0.196,7914,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf8,45,0.196,7915,0.28,1.0,0.3271028037383178
BGP_testbed_3,spine1,45,0.196,7916,0.27,1.0,0.31615925058548017
BGP_testbed_3,spine2,45,0.196,7917,0.29,1.0,0.337995337995338
BGP_testbed_3,spine3,45,0.196,7918,0.31,1.0,0.35962877030162416
BGP_testbed_3,spine4,45,0.196,7919,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf1,50,0.001,7920,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf2,50,0.001,7921,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf3,50,0.001,7922,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf5,50,0.001,7923,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf6,50,0.001,7924,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf7,50,0.001,7925,1.0,0.14,0.44871794871794873
BGP_testbed_2,leaf8,50,0.001,7926,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine1,50,0.001,7927,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine2,50,0.001,7928,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine3,50,0.001,7929,1.0,0.14,0.44871794871794873
BGP_testbed_2,spine4,50,0.001,7930,1.0,0.14,0.44871794871794873
BGP_testbed_3,leaf1,50,0.001,7931,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf2,50,0.001,7932,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf3,50,0.001,7933,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf5,50,0.001,7934,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf6,50,0.001,7935,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf7,50,0.001,7936,1.0,0.12,0.4054054054054054
BGP_testbed_3,leaf8,50,0.001,7937,1.0,0.25,0.625
BGP_testbed_3,spine1,50,0.001,7938,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine2,50,0.001,7939,1.0,0.12,0.4054054054054054
BGP_testbed_3,spine3,50,0.001,7940,1.0,0.38,0.753968253968254
BGP_testbed_3,spine4,50,0.001,7941,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,50,0.006,7942,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf2,50,0.006,7943,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf3,50,0.006,7944,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf5,50,0.006,7945,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf6,50,0.006,7946,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf7,50,0.006,7947,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf8,50,0.006,7948,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine1,50,0.006,7949,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine2,50,0.006,7950,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine3,50,0.006,7951,1.0,0.43,0.7904411764705883
BGP_testbed_2,spine4,50,0.006,7952,1.0,0.29,0.6712962962962963
BGP_testbed_3,leaf1,50,0.006,7953,1.0,0.38,0.753968253968254
BGP_testbed_3,leaf2,50,0.006,7954,0.5,0.12,0.30612244897959184
BGP_testbed_3,leaf3,50,0.006,7955,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf5,50,0.006,7956,1.0,0.25,0.625
BGP_testbed_3,leaf6,50,0.006,7957,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf7,50,0.006,7958,1.0,0.25,0.625
BGP_testbed_3,leaf8,50,0.006,7959,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine1,50,0.006,7960,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine2,50,0.006,7961,1.0,0.38,0.753968253968254
BGP_testbed_3,spine3,50,0.006,7962,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,50,0.006,7963,1.0,0.12,0.4054054054054054
BGP_testbed_2,leaf1,50,0.011,7964,1.0,0.57,0.8689024390243902
BGP_testbed_2,leaf2,50,0.011,7965,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf3,50,0.011,7966,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.011,7967,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf6,50,0.011,7968,1.0,0.43,0.7904411764705883
BGP_testbed_2,leaf7,50,0.011,7969,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,50,0.011,7970,0.8,0.57,0.7402597402597402
BGP_testbed_2,spine1,50,0.011,7971,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine2,50,0.011,7972,1.0,0.57,0.8689024390243902
BGP_testbed_2,spine3,50,0.011,7973,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine4,50,0.011,7974,1.0,0.71,0.9244791666666666
BGP_testbed_3,leaf1,50,0.011,7975,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf2,50,0.011,7976,0.5,0.25,0.4166666666666667
BGP_testbed_3,leaf3,50,0.011,7977,1.0,0.25,0.625
BGP_testbed_3,leaf5,50,0.011,7978,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,50,0.011,7979,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf7,50,0.011,7980,0.75,0.38,0.6277533039647577
BGP_testbed_3,leaf8,50,0.011,7981,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine1,50,0.011,7982,1.0,0.75,0.9375
BGP_testbed_3,spine2,50,0.011,7983,1.0,0.38,0.753968253968254
BGP_testbed_3,spine3,50,0.011,7984,1.0,0.5,0.8333333333333334
BGP_testbed_3,spine4,50,0.011,7985,0.67,0.25,0.5014970059880239
BGP_testbed_2,leaf1,50,0.016,7986,0.8,0.57,0.7402597402597402
BGP_testbed_2,leaf2,50,0.016,7987,0.83,0.71,0.8028610354223432
BGP_testbed_2,leaf3,50,0.016,7988,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.016,7989,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf6,50,0.016,7990,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf7,50,0.016,7991,1.0,0.71,0.9244791666666666
BGP_testbed_2,leaf8,50,0.016,7992,0.83,0.71,0.8028610354223432
BGP_testbed_2,spine1,50,0.016,7993,0.75,0.86,0.7696897374701672
BGP_testbed_2,spine2,50,0.016,7994,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine3,50,0.016,7995,1.0,0.71,0.9244791666666666
BGP_testbed_2,spine4,50,0.016,7996,1.0,0.71,0.9244791666666666
BGP_testbed_3,leaf1,50,0.016,7997,1.0,0.5,0.8333333333333334
BGP_testbed_3,leaf2,50,0.016,7998,0.6,0.38,0.5377358490566038
BGP_testbed_3,leaf3,50,0.016,7999,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,50,0.016,8000,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf6,50,0.016,8001,1.0,0.75,0.9375
BGP_testbed_3,leaf7,50,0.016,8002,0.8,0.5,0.7142857142857143
BGP_testbed_3,leaf8,50,0.016,8003,1.0,0.75,0.9375
BGP_testbed_3,spine1,50,0.016,8004,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine2,50,0.016,8005,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine3,50,0.016,8006,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,50,0.016,8007,0.67,0.25,0.5014970059880239
BGP_testbed_2,leaf1,50,0.021,8008,0.71,0.71,0.71
BGP_testbed_2,leaf2,50,0.021,8009,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf3,50,0.021,8010,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.021,8011,0.86,0.86,0.86
BGP_testbed_2,leaf6,50,0.021,8012,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf7,50,0.021,8013,0.86,0.86,0.86
BGP_testbed_2,leaf8,50,0.021,8014,0.86,0.86,0.86
BGP_testbed_2,spine1,50,0.021,8015,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine2,50,0.021,8016,0.86,0.86,0.86
BGP_testbed_2,spine3,50,0.021,8017,1.0,0.86,0.9684684684684686
BGP_testbed_2,spine4,50,0.021,8018,0.86,0.86,0.86
BGP_testbed_3,leaf1,50,0.021,8019,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf2,50,0.021,8020,0.71,0.62,0.6899686520376176
BGP_testbed_3,leaf3,50,0.021,8021,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf5,50,0.021,8022,1.0,0.75,0.9375
BGP_testbed_3,leaf6,50,0.021,8023,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,50,0.021,8024,0.8,0.5,0.7142857142857143
BGP_testbed_3,leaf8,50,0.021,8025,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine1,50,0.021,8026,1.0,0.62,0.8908045977011495
BGP_testbed_3,spine2,50,0.021,8027,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine3,50,0.021,8028,0.8,0.5,0.7142857142857143
BGP_testbed_3,spine4,50,0.021,8029,0.6,0.38,0.5377358490566038
BGP_testbed_2,leaf1,50,0.026000000000000002,8030,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf2,50,0.026000000000000002,8031,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf3,50,0.026000000000000002,8032,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.026000000000000002,8033,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf6,50,0.026000000000000002,8034,0.86,0.86,0.86
BGP_testbed_2,leaf7,50,0.026000000000000002,8035,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,50,0.026000000000000002,8036,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine1,50,0.026000000000000002,8037,0.67,0.86,0.7009732360097324
BGP_testbed_2,spine2,50,0.026000000000000002,8038,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine3,50,0.026000000000000002,8039,1.0,1.0,1.0
BGP_testbed_2,spine4,50,0.026000000000000002,8040,0.86,0.86,0.86
BGP_testbed_3,leaf1,50,0.026000000000000002,8041,1.0,0.62,0.8908045977011495
BGP_testbed_3,leaf2,50,0.026000000000000002,8042,0.67,0.75,0.6846049046321526
BGP_testbed_3,leaf3,50,0.026000000000000002,8043,1.0,0.75,0.9375
BGP_testbed_3,leaf5,50,0.026000000000000002,8044,1.0,0.75,0.9375
BGP_testbed_3,leaf6,50,0.026000000000000002,8045,1.0,0.75,0.9375
BGP_testbed_3,leaf7,50,0.026000000000000002,8046,0.88,0.88,0.88
BGP_testbed_3,leaf8,50,0.026000000000000002,8047,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine1,50,0.026000000000000002,8048,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,50,0.026000000000000002,8049,1.0,1.0,1.0
BGP_testbed_3,spine3,50,0.026000000000000002,8050,0.62,0.62,0.62
BGP_testbed_3,spine4,50,0.026000000000000002,8051,0.6,0.38,0.5377358490566038
BGP_testbed_2,leaf1,50,0.031,8052,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf2,50,0.031,8053,0.75,0.86,0.7696897374701672
BGP_testbed_2,leaf3,50,0.031,8054,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.031,8055,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf6,50,0.031,8056,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf7,50,0.031,8057,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,50,0.031,8058,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine1,50,0.031,8059,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine2,50,0.031,8060,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine3,50,0.031,8061,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,50,0.031,8062,0.88,1.0,0.9016393442622952
BGP_testbed_3,leaf1,50,0.031,8063,1.0,0.75,0.9375
BGP_testbed_3,leaf2,50,0.031,8064,0.6,0.75,0.625
BGP_testbed_3,leaf3,50,0.031,8065,1.0,0.75,0.9375
BGP_testbed_3,leaf5,50,0.031,8066,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf6,50,0.031,8067,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,50,0.031,8068,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf8,50,0.031,8069,1.0,1.0,1.0
BGP_testbed_3,spine1,50,0.031,8070,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine2,50,0.031,8071,1.0,0.88,0.9734513274336285
BGP_testbed_3,spine3,50,0.031,8072,0.86,0.75,0.8354922279792746
BGP_testbed_3,spine4,50,0.031,8073,0.71,0.62,0.6899686520376176
BGP_testbed_2,leaf1,50,0.036000000000000004,8074,0.56,0.71,0.5847058823529412
BGP_testbed_2,leaf2,50,0.036000000000000004,8075,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf3,50,0.036000000000000004,8076,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.036000000000000004,8077,0.86,0.86,0.86
BGP_testbed_2,leaf6,50,0.036000000000000004,8078,0.78,1.0,0.8158995815899582
BGP_testbed_2,leaf7,50,0.036000000000000004,8079,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf8,50,0.036000000000000004,8080,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,50,0.036000000000000004,8081,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine2,50,0.036000000000000004,8082,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine3,50,0.036000000000000004,8083,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,50,0.036000000000000004,8084,0.86,0.86,0.86
BGP_testbed_3,leaf1,50,0.036000000000000004,8085,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,50,0.036000000000000004,8086,0.55,0.75,0.5809859154929577
BGP_testbed_3,leaf3,50,0.036000000000000004,8087,1.0,0.75,0.9375
BGP_testbed_3,leaf5,50,0.036000000000000004,8088,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf6,50,0.036000000000000004,8089,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,50,0.036000000000000004,8090,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf8,50,0.036000000000000004,8091,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine1,50,0.036000000000000004,8092,1.0,1.0,1.0
BGP_testbed_3,spine2,50,0.036000000000000004,8093,1.0,1.0,1.0
BGP_testbed_3,spine3,50,0.036000000000000004,8094,0.58,0.88,0.622439024390244
BGP_testbed_3,spine4,50,0.036000000000000004,8095,0.71,0.62,0.6899686520376176
BGP_testbed_2,leaf1,50,0.041,8096,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf2,50,0.041,8097,0.6,0.86,0.6386138613861386
BGP_testbed_2,leaf3,50,0.041,8098,1.0,0.86,0.9684684684684686
BGP_testbed_2,leaf5,50,0.041,8099,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf6,50,0.041,8100,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf7,50,0.041,8101,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf8,50,0.041,8102,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,50,0.041,8103,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine2,50,0.041,8104,0.7,1.0,0.7446808510638298
BGP_testbed_2,spine3,50,0.041,8105,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,50,0.041,8106,0.78,1.0,0.8158995815899582
BGP_testbed_3,leaf1,50,0.041,8107,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf2,50,0.041,8108,0.64,0.88,0.676923076923077
BGP_testbed_3,leaf3,50,0.041,8109,0.89,1.0,0.9100204498977507
BGP_testbed_3,leaf5,50,0.041,8110,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf6,50,0.041,8111,1.0,0.88,0.9734513274336285
BGP_testbed_3,leaf7,50,0.041,8112,0.75,0.75,0.75
BGP_testbed_3,leaf8,50,0.041,8113,1.0,1.0,1.0
BGP_testbed_3,spine1,50,0.041,8114,1.0,1.0,1.0
BGP_testbed_3,spine2,50,0.041,8115,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine3,50,0.041,8116,0.6,0.75,0.625
BGP_testbed_3,spine4,50,0.041,8117,0.62,0.62,0.62
BGP_testbed_2,leaf1,50,0.046,8118,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf2,50,0.046,8119,0.67,0.86,0.7009732360097324
BGP_testbed_2,leaf3,50,0.046,8120,0.86,0.86,0.86
BGP_testbed_2,leaf5,50,0.046,8121,0.88,1.0,0.9016393442622952
BGP_testbed_2,leaf6,50,0.046,8122,0.64,1.0,0.6896551724137931
BGP_testbed_2,leaf7,50,0.046,8123,0.7,1.0,0.7446808510638298
BGP_testbed_2,leaf8,50,0.046,8124,0.78,1.0,0.8158995815899582
BGP_testbed_2,spine1,50,0.046,8125,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine2,50,0.046,8126,0.64,1.0,0.6896551724137931
BGP_testbed_2,spine3,50,0.046,8127,0.88,1.0,0.9016393442622952
BGP_testbed_2,spine4,50,0.046,8128,0.7,1.0,0.7446808510638298
BGP_testbed_3,leaf1,50,0.046,8129,0.88,0.88,0.88
BGP_testbed_3,leaf2,50,0.046,8130,0.58,0.88,0.622439024390244
BGP_testbed_3,leaf3,50,0.046,8131,1.0,1.0,1.0
BGP_testbed_3,leaf5,50,0.046,8132,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf6,50,0.046,8133,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf7,50,0.046,8134,0.78,0.88,0.798139534883721
BGP_testbed_3,leaf8,50,0.046,8135,1.0,1.0,1.0
BGP_testbed_3,spine1,50,0.046,8136,1.0,1.0,1.0
