dataset,node,n_neighbors,leaf_size,contamination,id,precision,recall,fscore
BGP_testbed_2,leaf2,1,30,0.076,331,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf3,1,30,0.076,332,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf5,1,30,0.076,333,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf6,1,30,0.076,334,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf7,1,30,0.076,335,0.58,1.0,0.6331877729257641
BGP_testbed_2,leaf8,1,30,0.076,336,0.41,1.0,0.4648526077097505
BGP_testbed_2,spine1,1,30,0.076,337,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine2,1,30,0.076,338,0.58,1.0,0.6331877729257641
BGP_testbed_2,spine3,1,30,0.076,339,0.47,1.0,0.5257270693512304
BGP_testbed_2,spine4,1,30,0.076,340,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,1,30,0.076,341,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf2,1,30,0.076,342,0.8,1.0,0.8333333333333334
BGP_testbed_3,leaf3,1,30,0.076,343,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,1,30,0.076,344,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf6,1,30,0.076,345,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf7,1,30,0.076,346,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf8,1,30,0.076,347,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine1,1,30,0.076,348,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine2,1,30,0.076,349,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine3,1,30,0.076,350,1.0,1.0,1.0
BGP_testbed_3,spine4,1,30,0.076,351,0.8,1.0,0.8333333333333334
BGP_testbed_2,leaf1,1,30,0.081,352,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf2,1,30,0.081,353,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf3,1,30,0.081,354,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf5,1,30,0.081,355,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf6,1,30,0.081,356,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf7,1,30,0.081,357,0.54,1.0,0.5947136563876653
BGP_testbed_2,leaf8,1,30,0.081,358,0.39,1.0,0.4441913439635536
BGP_testbed_2,spine1,1,30,0.081,359,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine2,1,30,0.081,360,0.54,1.0,0.5947136563876653
BGP_testbed_2,spine3,1,30,0.081,361,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine4,1,30,0.081,362,0.54,1.0,0.5947136563876653
BGP_testbed_3,leaf1,1,30,0.081,363,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf2,1,30,0.081,364,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf3,1,30,0.081,365,0.67,1.0,0.7173447537473233
BGP_testbed_3,leaf5,1,30,0.081,366,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf6,1,30,0.081,367,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,1,30,0.081,368,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf8,1,30,0.081,369,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine1,1,30,0.081,370,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine2,1,30,0.081,371,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,1,30,0.081,372,1.0,1.0,1.0
BGP_testbed_3,spine4,1,30,0.081,373,0.8,1.0,0.8333333333333334
BGP_testbed_2,leaf1,1,30,0.08600000000000001,374,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf2,1,30,0.08600000000000001,375,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf3,1,30,0.08600000000000001,376,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf5,1,30,0.08600000000000001,377,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf6,1,30,0.08600000000000001,378,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf7,1,30,0.08600000000000001,379,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf8,1,30,0.08600000000000001,380,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine1,1,30,0.08600000000000001,381,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine2,1,30,0.08600000000000001,382,0.5,1.0,0.5555555555555556
BGP_testbed_2,spine3,1,30,0.08600000000000001,383,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine4,1,30,0.08600000000000001,384,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf1,1,30,0.08600000000000001,385,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf2,1,30,0.08600000000000001,386,0.73,1.0,0.7716701902748413
BGP_testbed_3,leaf3,1,30,0.08600000000000001,387,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf5,1,30,0.08600000000000001,388,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf6,1,30,0.08600000000000001,389,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf7,1,30,0.08600000000000001,390,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf8,1,30,0.08600000000000001,391,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine1,1,30,0.08600000000000001,392,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine2,1,30,0.08600000000000001,393,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,1,30,0.08600000000000001,394,0.89,1.0,0.9100204498977507
BGP_testbed_3,spine4,1,30,0.08600000000000001,395,0.67,1.0,0.7173447537473233
BGP_testbed_2,leaf1,1,30,0.091,396,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf2,1,30,0.091,397,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf3,1,30,0.091,398,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf5,1,30,0.091,399,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf6,1,30,0.091,400,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf7,1,30,0.091,401,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf8,1,30,0.091,402,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine1,1,30,0.091,403,0.35,1.0,0.40229885057471265
BGP_testbed_2,spine2,1,30,0.091,404,0.44,1.0,0.4954954954954955
BGP_testbed_2,spine3,1,30,0.091,405,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine4,1,30,0.091,406,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,1,30,0.091,407,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf2,1,30,0.091,408,0.62,1.0,0.670995670995671
BGP_testbed_3,leaf3,1,30,0.091,409,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf5,1,30,0.091,410,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf6,1,30,0.091,411,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf7,1,30,0.091,412,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf8,1,30,0.091,413,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine1,1,30,0.091,414,0.62,1.0,0.670995670995671
BGP_testbed_3,spine2,1,30,0.091,415,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,1,30,0.091,416,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine4,1,30,0.091,417,0.67,1.0,0.7173447537473233
BGP_testbed_2,leaf1,1,30,0.096,418,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf2,1,30,0.096,419,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf3,1,30,0.096,420,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf5,1,30,0.096,421,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf6,1,30,0.096,422,0.41,1.0,0.4648526077097505
BGP_testbed_2,leaf7,1,30,0.096,423,0.44,1.0,0.4954954954954955
BGP_testbed_2,leaf8,1,30,0.096,424,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine1,1,30,0.096,425,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine2,1,30,0.096,426,0.37,1.0,0.4233409610983982
BGP_testbed_2,spine3,1,30,0.096,427,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine4,1,30,0.096,428,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,1,30,0.096,429,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf2,1,30,0.096,430,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf3,1,30,0.096,431,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,1,30,0.096,432,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf6,1,30,0.096,433,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf7,1,30,0.096,434,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf8,1,30,0.096,435,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine1,1,30,0.096,436,0.57,1.0,0.62363238512035
BGP_testbed_3,spine2,1,30,0.096,437,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,1,30,0.096,438,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine4,1,30,0.096,439,0.62,1.0,0.670995670995671
BGP_testbed_2,leaf1,1,30,0.101,440,0.37,1.0,0.4233409610983982
BGP_testbed_2,leaf2,1,30,0.101,441,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf3,1,30,0.101,442,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf5,1,30,0.101,443,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf6,1,30,0.101,444,0.39,1.0,0.4441913439635536
BGP_testbed_2,leaf7,1,30,0.101,445,0.35,1.0,0.40229885057471265
BGP_testbed_2,leaf8,1,30,0.101,446,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine1,1,30,0.101,447,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine2,1,30,0.101,448,0.32,1.0,0.37037037037037035
BGP_testbed_2,spine3,1,30,0.101,449,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine4,1,30,0.101,450,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf1,1,30,0.101,451,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf2,1,30,0.101,452,0.57,1.0,0.62363238512035
BGP_testbed_3,leaf3,1,30,0.101,453,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf5,1,30,0.101,454,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf6,1,30,0.101,455,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf7,1,30,0.101,456,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf8,1,30,0.101,457,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine1,1,30,0.101,458,0.57,1.0,0.62363238512035
BGP_testbed_3,spine2,1,30,0.101,459,0.8,1.0,0.8333333333333334
BGP_testbed_3,spine3,1,30,0.101,460,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine4,1,30,0.101,461,0.53,1.0,0.5849889624724063
BGP_testbed_2,leaf1,1,30,0.106,462,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf2,1,30,0.106,463,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf3,1,30,0.106,464,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf5,1,30,0.106,465,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf6,1,30,0.106,466,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf7,1,30,0.106,467,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf8,1,30,0.106,468,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine1,1,30,0.106,469,0.33,1.0,0.3810623556581986
BGP_testbed_2,spine2,1,30,0.106,470,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine3,1,30,0.106,471,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine4,1,30,0.106,472,0.37,1.0,0.4233409610983982
BGP_testbed_3,leaf1,1,30,0.106,473,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf2,1,30,0.106,474,0.53,1.0,0.5849889624724063
BGP_testbed_3,leaf3,1,30,0.106,475,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf5,1,30,0.106,476,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf6,1,30,0.106,477,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf7,1,30,0.106,478,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf8,1,30,0.106,479,0.62,1.0,0.670995670995671
BGP_testbed_3,spine1,1,30,0.106,480,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine2,1,30,0.106,481,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,1,30,0.106,482,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine4,1,30,0.106,483,0.53,1.0,0.5849889624724063
BGP_testbed_2,leaf1,1,30,0.111,484,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf2,1,30,0.111,485,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf3,1,30,0.111,486,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf5,1,30,0.111,487,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf6,1,30,0.111,488,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf7,1,30,0.111,489,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf8,1,30,0.111,490,0.29,1.0,0.337995337995338
BGP_testbed_2,spine1,1,30,0.111,491,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine2,1,30,0.111,492,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine3,1,30,0.111,493,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine4,1,30,0.111,494,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf1,1,30,0.111,495,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf2,1,30,0.111,496,0.5,1.0,0.5555555555555556
BGP_testbed_3,leaf3,1,30,0.111,497,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf5,1,30,0.111,498,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf6,1,30,0.111,499,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf7,1,30,0.111,500,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf8,1,30,0.111,501,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,1,30,0.111,502,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine2,1,30,0.111,503,0.73,1.0,0.7716701902748413
BGP_testbed_3,spine3,1,30,0.111,504,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,1,30,0.111,505,0.5,1.0,0.5555555555555556
BGP_testbed_2,leaf1,1,30,0.116,506,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf2,1,30,0.116,507,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf3,1,30,0.116,508,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf5,1,30,0.116,509,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf6,1,30,0.116,510,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf7,1,30,0.116,511,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf8,1,30,0.116,512,0.27,1.0,0.31615925058548017
BGP_testbed_2,spine1,1,30,0.116,513,0.3,1.0,0.3488372093023256
BGP_testbed_2,spine2,1,30,0.116,514,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine3,1,30,0.116,515,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine4,1,30,0.116,516,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf1,1,30,0.116,517,0.47,1.0,0.5257270693512304
BGP_testbed_3,leaf2,1,30,0.116,518,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf3,1,30,0.116,519,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf5,1,30,0.116,520,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,1,30,0.116,521,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf7,1,30,0.116,522,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf8,1,30,0.116,523,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,1,30,0.116,524,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine2,1,30,0.116,525,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine3,1,30,0.116,526,0.67,1.0,0.7173447537473233
BGP_testbed_3,spine4,1,30,0.116,527,0.47,1.0,0.5257270693512304
BGP_testbed_2,leaf1,1,30,0.121,528,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf2,1,30,0.121,529,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf3,1,30,0.121,530,0.3,1.0,0.3488372093023256
BGP_testbed_2,leaf5,1,30,0.121,531,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf6,1,30,0.121,532,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf7,1,30,0.121,533,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf8,1,30,0.121,534,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine1,1,30,0.121,535,0.29,1.0,0.337995337995338
BGP_testbed_2,spine2,1,30,0.121,536,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine3,1,30,0.121,537,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine4,1,30,0.121,538,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf1,1,30,0.121,539,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf2,1,30,0.121,540,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf3,1,30,0.121,541,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf5,1,30,0.121,542,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,1,30,0.121,543,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf7,1,30,0.121,544,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf8,1,30,0.121,545,0.57,1.0,0.62363238512035
BGP_testbed_3,spine1,1,30,0.121,546,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine2,1,30,0.121,547,0.62,1.0,0.670995670995671
BGP_testbed_3,spine3,1,30,0.121,548,0.62,1.0,0.670995670995671
BGP_testbed_3,spine4,1,30,0.121,549,0.42,1.0,0.47511312217194573
BGP_testbed_2,leaf1,1,30,0.126,550,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf2,1,30,0.126,551,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf3,1,30,0.126,552,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf5,1,30,0.126,553,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf6,1,30,0.126,554,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf7,1,30,0.126,555,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf8,1,30,0.126,556,0.24,1.0,0.2830188679245283
BGP_testbed_2,spine1,1,30,0.126,557,0.28,1.0,0.3271028037383178
BGP_testbed_2,spine2,1,30,0.126,558,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine3,1,30,0.126,559,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine4,1,30,0.126,560,0.26,1.0,0.3051643192488263
BGP_testbed_3,leaf1,1,30,0.126,561,0.44,1.0,0.4954954954954955
BGP_testbed_3,leaf2,1,30,0.126,562,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf3,1,30,0.126,563,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf5,1,30,0.126,564,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf6,1,30,0.126,565,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf7,1,30,0.126,566,0.42,1.0,0.47511312217194573
BGP_testbed_3,leaf8,1,30,0.126,567,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine1,1,30,0.126,568,0.42,1.0,0.47511312217194573
BGP_testbed_3,spine2,1,30,0.126,569,0.57,1.0,0.62363238512035
BGP_testbed_3,spine3,1,30,0.126,570,0.57,1.0,0.62363238512035
BGP_testbed_3,spine4,1,30,0.126,571,0.38,1.0,0.4337899543378995
BGP_testbed_2,leaf1,1,30,0.131,572,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf2,1,30,0.131,573,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf3,1,30,0.131,574,0.26,1.0,0.3051643192488263
BGP_testbed_2,leaf5,1,30,0.131,575,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf6,1,30,0.131,576,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf7,1,30,0.131,577,0.29,1.0,0.337995337995338
BGP_testbed_2,leaf8,1,30,0.131,578,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine1,1,30,0.131,579,0.26,1.0,0.3051643192488263
BGP_testbed_2,spine2,1,30,0.131,580,0.22,1.0,0.26066350710900477
BGP_testbed_2,spine3,1,30,0.131,581,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine4,1,30,0.131,582,0.24,1.0,0.2830188679245283
BGP_testbed_3,leaf1,1,30,0.131,583,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf2,1,30,0.131,584,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf3,1,30,0.131,585,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf5,1,30,0.131,586,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf6,1,30,0.131,587,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf7,1,30,0.131,588,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf8,1,30,0.131,589,0.5,1.0,0.5555555555555556
BGP_testbed_3,spine1,1,30,0.131,590,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine2,1,30,0.131,591,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,1,30,0.131,592,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine4,1,30,0.131,593,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,1,30,0.136,594,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf2,1,30,0.136,595,0.21,1.0,0.24940617577197152
BGP_testbed_2,leaf3,1,30,0.136,596,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf5,1,30,0.136,597,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf6,1,30,0.136,598,0.24,1.0,0.2830188679245283
BGP_testbed_2,leaf7,1,30,0.136,599,0.28,1.0,0.3271028037383178
BGP_testbed_2,leaf8,1,30,0.136,600,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine1,1,30,0.136,601,0.25,1.0,0.29411764705882354
BGP_testbed_2,spine2,1,30,0.136,602,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine3,1,30,0.136,603,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine4,1,30,0.136,604,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf1,1,30,0.136,605,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf2,1,30,0.136,606,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf3,1,30,0.136,607,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf5,1,30,0.136,608,0.32,1.0,0.37037037037037035
BGP_testbed_3,leaf6,1,30,0.136,609,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf7,1,30,0.136,610,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf8,1,30,0.136,611,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine1,1,30,0.136,612,0.38,1.0,0.4337899543378995
BGP_testbed_3,spine2,1,30,0.136,613,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,1,30,0.136,614,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine4,1,30,0.136,615,0.36,1.0,0.4128440366972476
BGP_testbed_2,leaf1,1,30,0.14100000000000001,616,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf2,1,30,0.14100000000000001,617,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf3,1,30,0.14100000000000001,618,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf5,1,30,0.14100000000000001,619,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf6,1,30,0.14100000000000001,620,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf7,1,30,0.14100000000000001,621,0.27,1.0,0.31615925058548017
BGP_testbed_2,leaf8,1,30,0.14100000000000001,622,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine1,1,30,0.14100000000000001,623,0.23,1.0,0.2718676122931442
BGP_testbed_2,spine2,1,30,0.14100000000000001,624,0.21,1.0,0.24940617577197152
BGP_testbed_2,spine3,1,30,0.14100000000000001,625,0.18,1.0,0.21531100478468898
BGP_testbed_2,spine4,1,30,0.14100000000000001,626,0.22,1.0,0.26066350710900477
BGP_testbed_3,leaf1,1,30,0.14100000000000001,627,0.4,1.0,0.45454545454545453
BGP_testbed_3,leaf2,1,30,0.14100000000000001,628,0.35,1.0,0.40229885057471265
BGP_testbed_3,leaf3,1,30,0.14100000000000001,629,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf5,1,30,0.14100000000000001,630,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf6,1,30,0.14100000000000001,631,0.3,1.0,0.3488372093023256
BGP_testbed_3,leaf7,1,30,0.14100000000000001,632,0.38,1.0,0.4337899543378995
BGP_testbed_3,leaf8,1,30,0.14100000000000001,633,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine1,1,30,0.14100000000000001,634,0.35,1.0,0.40229885057471265
BGP_testbed_3,spine2,1,30,0.14100000000000001,635,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,1,30,0.14100000000000001,636,0.47,1.0,0.5257270693512304
BGP_testbed_3,spine4,1,30,0.14100000000000001,637,0.33,1.0,0.3810623556581986
BGP_testbed_2,leaf1,1,30,0.146,638,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf2,1,30,0.146,639,0.19,1.0,0.2267303102625298
BGP_testbed_2,leaf3,1,30,0.146,640,0.22,1.0,0.26066350710900477
BGP_testbed_2,leaf5,1,30,0.146,641,0.18,1.0,0.21531100478468898
BGP_testbed_2,leaf6,1,30,0.146,642,0.23,1.0,0.2718676122931442
BGP_testbed_2,leaf7,1,30,0.146,643,0.25,1.0,0.29411764705882354
BGP_testbed_2,leaf8,1,30,0.146,644,0.19,1.0,0.2267303102625298
BGP_testbed_2,spine1,1,30,0.146,645,0.22,1.0,0.26066350710900477
BGP_testbed_2,spine2,1,30,0.146,646,0.2,1.0,0.23809523809523808
BGP_testbed_2,spine3,1,30,0.146,647,0.17,1.0,0.20383693045563553
BGP_testbed_2,spine4,1,30,0.146,648,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf1,1,30,0.146,649,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf2,1,30,0.146,650,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf3,1,30,0.146,651,0.33,1.0,0.3810623556581986
BGP_testbed_3,leaf5,1,30,0.146,652,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf6,1,30,0.146,653,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf7,1,30,0.146,654,0.36,1.0,0.4128440366972476
BGP_testbed_3,leaf8,1,30,0.146,655,0.4,1.0,0.45454545454545453
BGP_testbed_3,spine1,1,30,0.146,656,0.33,1.0,0.3810623556581986
BGP_testbed_3,spine2,1,30,0.146,657,0.53,1.0,0.5849889624724063
BGP_testbed_3,spine3,1,30,0.146,658,0.44,1.0,0.4954954954954955
BGP_testbed_3,spine4,1,30,0.146,659,0.32,1.0,0.37037037037037035
BGP_testbed_2,leaf1,1,30,0.151,660,0.2,1.0,0.23809523809523808
BGP_testbed_2,leaf2,1,30,0.151,661,0.18,1.0,0.21531100478468898
