dataset,node,window,R,k,id,precision,recall,fscore
BGP_testbed_2,leaf5,10,2.0,9,333,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf6,10,2.0,9,334,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf7,10,2.0,9,335,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf8,10,2.0,9,336,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine1,10,2.0,9,337,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine2,10,2.0,9,338,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine3,10,2.0,9,339,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine4,10,2.0,9,340,0.03,1.0,0.03722084367245657
BGP_testbed_3,leaf1,10,2.0,9,341,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,2.0,9,342,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf3,10,2.0,9,343,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf5,10,2.0,9,344,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf6,10,2.0,9,345,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf7,10,2.0,9,346,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf8,10,2.0,9,347,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine1,10,2.0,9,348,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine2,10,2.0,9,349,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine3,10,2.0,9,350,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine4,10,2.0,9,351,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf1,10,3.0,2,352,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,10,3.0,2,353,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,10,3.0,2,354,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf5,10,3.0,2,355,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf6,10,3.0,2,356,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,3.0,2,357,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf8,10,3.0,2,358,0.07,1.0,0.085995085995086
BGP_testbed_2,spine1,10,3.0,2,359,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine2,10,3.0,2,360,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,3.0,2,361,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,10,3.0,2,362,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,10,3.0,2,363,0.28,1.0,0.3271028037383178
BGP_testbed_3,leaf2,10,3.0,2,364,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf3,10,3.0,2,365,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf5,10,3.0,2,366,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,10,3.0,2,367,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,10,3.0,2,368,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf8,10,3.0,2,369,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine1,10,3.0,2,370,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,10,3.0,2,371,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine3,10,3.0,2,372,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,10,3.0,2,373,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,10,3.0,3,374,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,10,3.0,3,375,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,10,3.0,3,376,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,10,3.0,3,377,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,3.0,3,378,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,3.0,3,379,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf8,10,3.0,3,380,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,10,3.0,3,381,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine2,10,3.0,3,382,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,3.0,3,383,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,10,3.0,3,384,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,10,3.0,3,385,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf2,10,3.0,3,386,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf3,10,3.0,3,387,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,10,3.0,3,388,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf6,10,3.0,3,389,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf7,10,3.0,3,390,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,10,3.0,3,391,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine1,10,3.0,3,392,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,10,3.0,3,393,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine3,10,3.0,3,394,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine4,10,3.0,3,395,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf1,10,3.0,4,396,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,10,3.0,4,397,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,10,3.0,4,398,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,10,3.0,4,399,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,3.0,4,400,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,3.0,4,401,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,10,3.0,4,402,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,10,3.0,4,403,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine2,10,3.0,4,404,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,3.0,4,405,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,10,3.0,4,406,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,10,3.0,4,407,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf2,10,3.0,4,408,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf3,10,3.0,4,409,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf5,10,3.0,4,410,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf6,10,3.0,4,411,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,10,3.0,4,412,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,10,3.0,4,413,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine1,10,3.0,4,414,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,3.0,4,415,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine3,10,3.0,4,416,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine4,10,3.0,4,417,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf1,10,3.0,5,418,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf2,10,3.0,5,419,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,10,3.0,5,420,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf5,10,3.0,5,421,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,3.0,5,422,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,3.0,5,423,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,10,3.0,5,424,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,10,3.0,5,425,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,10,3.0,5,426,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,10,3.0,5,427,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,10,3.0,5,428,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,10,3.0,5,429,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf2,10,3.0,5,430,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,10,3.0,5,431,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,10,3.0,5,432,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,10,3.0,5,433,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf7,10,3.0,5,434,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,10,3.0,5,435,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,10,3.0,5,436,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,3.0,5,437,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine3,10,3.0,5,438,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine4,10,3.0,5,439,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,10,3.0,6,440,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf2,10,3.0,6,441,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf3,10,3.0,6,442,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf5,10,3.0,6,443,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf6,10,3.0,6,444,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf7,10,3.0,6,445,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,10,3.0,6,446,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,10,3.0,6,447,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,10,3.0,6,448,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine3,10,3.0,6,449,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine4,10,3.0,6,450,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,10,3.0,6,451,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,3.0,6,452,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,10,3.0,6,453,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf5,10,3.0,6,454,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,10,3.0,6,455,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf7,10,3.0,6,456,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,10,3.0,6,457,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine1,10,3.0,6,458,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,10,3.0,6,459,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine3,10,3.0,6,460,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,10,3.0,6,461,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf1,10,3.0,7,462,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf2,10,3.0,7,463,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf3,10,3.0,7,464,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf5,10,3.0,7,465,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf6,10,3.0,7,466,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf7,10,3.0,7,467,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf8,10,3.0,7,468,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine1,10,3.0,7,469,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,10,3.0,7,470,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine3,10,3.0,7,471,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine4,10,3.0,7,472,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf1,10,3.0,7,473,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,3.0,7,474,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf3,10,3.0,7,475,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf5,10,3.0,7,476,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf6,10,3.0,7,477,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf7,10,3.0,7,478,0.1,1.0,0.12195121951219513
BGP_testbed_3,leaf8,10,3.0,7,479,0.08,1.0,0.09803921568627451
BGP_testbed_3,spine1,10,3.0,7,480,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine2,10,3.0,7,481,0.09,1.0,0.1100244498777506
BGP_testbed_3,spine3,10,3.0,7,482,0.09,1.0,0.1100244498777506
BGP_testbed_3,spine4,10,3.0,7,483,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf1,10,3.0,8,484,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf2,10,3.0,8,485,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf3,10,3.0,8,486,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf5,10,3.0,8,487,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf6,10,3.0,8,488,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf7,10,3.0,8,489,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf8,10,3.0,8,490,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine1,10,3.0,8,491,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine2,10,3.0,8,492,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine3,10,3.0,8,493,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine4,10,3.0,8,494,0.04,1.0,0.04950495049504951
BGP_testbed_3,leaf1,10,3.0,8,495,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,3.0,8,496,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf3,10,3.0,8,497,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf5,10,3.0,8,498,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf6,10,3.0,8,499,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf7,10,3.0,8,500,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf8,10,3.0,8,501,0.06,1.0,0.07389162561576355
BGP_testbed_3,spine1,10,3.0,8,502,0.09,1.0,0.1100244498777506
BGP_testbed_3,spine2,10,3.0,8,503,0.06,1.0,0.07389162561576355
BGP_testbed_3,spine3,10,3.0,8,504,0.07,1.0,0.085995085995086
BGP_testbed_3,spine4,10,3.0,8,505,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf1,10,3.0,9,506,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf2,10,3.0,9,507,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf3,10,3.0,9,508,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf5,10,3.0,9,509,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf6,10,3.0,9,510,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf7,10,3.0,9,511,0.03,1.0,0.03722084367245657
BGP_testbed_2,leaf8,10,3.0,9,512,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine1,10,3.0,9,513,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine2,10,3.0,9,514,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine3,10,3.0,9,515,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine4,10,3.0,9,516,0.03,1.0,0.03722084367245657
BGP_testbed_3,leaf1,10,3.0,9,517,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,3.0,9,518,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf3,10,3.0,9,519,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf5,10,3.0,9,520,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf6,10,3.0,9,521,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf7,10,3.0,9,522,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf8,10,3.0,9,523,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine1,10,3.0,9,524,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine2,10,3.0,9,525,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine3,10,3.0,9,526,0.05,1.0,0.0617283950617284
BGP_testbed_3,spine4,10,3.0,9,527,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf1,10,4.0,2,528,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf2,10,4.0,2,529,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf3,10,4.0,2,530,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf5,10,4.0,2,531,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf6,10,4.0,2,532,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf7,10,4.0,2,533,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf8,10,4.0,2,534,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine1,10,4.0,2,535,0.07,1.0,0.085995085995086
BGP_testbed_2,spine2,10,4.0,2,536,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine3,10,4.0,2,537,0.09,1.0,0.1100244498777506
BGP_testbed_2,spine4,10,4.0,2,538,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf1,10,4.0,2,539,0.47,0.88,0.5182957393483708
BGP_testbed_3,leaf2,10,4.0,2,540,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf3,10,4.0,2,541,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf5,10,4.0,2,542,0.17,1.0,0.20383693045563553
BGP_testbed_3,leaf6,10,4.0,2,543,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf7,10,4.0,2,544,0.21,1.0,0.24940617577197152
BGP_testbed_3,leaf8,10,4.0,2,545,0.17,1.0,0.20383693045563553
BGP_testbed_3,spine1,10,4.0,2,546,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,4.0,2,547,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine3,10,4.0,2,548,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,10,4.0,2,549,0.13,1.0,0.15738498789346247
BGP_testbed_2,leaf1,10,4.0,3,550,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf2,10,4.0,3,551,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf3,10,4.0,3,552,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf5,10,4.0,3,553,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf6,10,4.0,3,554,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,4.0,3,555,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf8,10,4.0,3,556,0.07,1.0,0.085995085995086
BGP_testbed_2,spine1,10,4.0,3,557,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine2,10,4.0,3,558,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,4.0,3,559,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,10,4.0,3,560,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf1,10,4.0,3,561,0.31,1.0,0.35962877030162416
BGP_testbed_3,leaf2,10,4.0,3,562,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf3,10,4.0,3,563,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf5,10,4.0,3,564,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf6,10,4.0,3,565,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf7,10,4.0,3,566,0.16,1.0,0.19230769230769232
BGP_testbed_3,leaf8,10,4.0,3,567,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine1,10,4.0,3,568,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,4.0,3,569,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine3,10,4.0,3,570,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine4,10,4.0,3,571,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,10,4.0,4,572,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf2,10,4.0,4,573,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf3,10,4.0,4,574,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf5,10,4.0,4,575,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,4.0,4,576,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf7,10,4.0,4,577,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf8,10,4.0,4,578,0.07,1.0,0.085995085995086
BGP_testbed_2,spine1,10,4.0,4,579,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine2,10,4.0,4,580,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,4.0,4,581,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,10,4.0,4,582,0.08,1.0,0.09803921568627451
BGP_testbed_3,leaf1,10,4.0,4,583,0.23,1.0,0.2718676122931442
BGP_testbed_3,leaf2,10,4.0,4,584,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf3,10,4.0,4,585,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf5,10,4.0,4,586,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf6,10,4.0,4,587,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf7,10,4.0,4,588,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf8,10,4.0,4,589,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine1,10,4.0,4,590,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,4.0,4,591,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine3,10,4.0,4,592,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine4,10,4.0,4,593,0.12,1.0,0.14563106796116504
BGP_testbed_2,leaf1,10,4.0,5,594,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf2,10,4.0,5,595,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf3,10,4.0,5,596,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf5,10,4.0,5,597,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,4.0,5,598,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,4.0,5,599,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf8,10,4.0,5,600,0.07,1.0,0.085995085995086
BGP_testbed_2,spine1,10,4.0,5,601,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,10,4.0,5,602,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,4.0,5,603,0.08,1.0,0.09803921568627451
BGP_testbed_2,spine4,10,4.0,5,604,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,10,4.0,5,605,0.09,1.0,0.1100244498777506
BGP_testbed_3,leaf2,10,4.0,5,606,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf3,10,4.0,5,607,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf5,10,4.0,5,608,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf6,10,4.0,5,609,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf7,10,4.0,5,610,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf8,10,4.0,5,611,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine1,10,4.0,5,612,0.16,1.0,0.19230769230769232
BGP_testbed_3,spine2,10,4.0,5,613,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine3,10,4.0,5,614,0.13,1.0,0.15738498789346247
BGP_testbed_3,spine4,10,4.0,5,615,0.11,1.0,0.13381995133819952
BGP_testbed_2,leaf1,10,4.0,6,616,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,10,4.0,6,617,0.08,1.0,0.09803921568627451
BGP_testbed_2,leaf3,10,4.0,6,618,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf5,10,4.0,6,619,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf6,10,4.0,6,620,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf7,10,4.0,6,621,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf8,10,4.0,6,622,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine1,10,4.0,6,623,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine2,10,4.0,6,624,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine3,10,4.0,6,625,0.07,1.0,0.085995085995086
BGP_testbed_2,spine4,10,4.0,6,626,0.07,1.0,0.085995085995086
BGP_testbed_3,leaf1,10,4.0,6,627,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf2,10,4.0,6,628,0.15,1.0,0.18072289156626503
BGP_testbed_3,leaf3,10,4.0,6,629,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf5,10,4.0,6,630,0.14,1.0,0.16908212560386476
BGP_testbed_3,leaf6,10,4.0,6,631,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf7,10,4.0,6,632,0.13,1.0,0.15738498789346247
BGP_testbed_3,leaf8,10,4.0,6,633,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine1,10,4.0,6,634,0.15,1.0,0.18072289156626503
BGP_testbed_3,spine2,10,4.0,6,635,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine3,10,4.0,6,636,0.12,1.0,0.14563106796116504
BGP_testbed_3,spine4,10,4.0,6,637,0.1,1.0,0.12195121951219513
BGP_testbed_2,leaf1,10,4.0,7,638,0.06,1.0,0.07389162561576355
BGP_testbed_2,leaf2,10,4.0,7,639,0.07,1.0,0.085995085995086
BGP_testbed_2,leaf3,10,4.0,7,640,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf5,10,4.0,7,641,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf6,10,4.0,7,642,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf7,10,4.0,7,643,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf8,10,4.0,7,644,0.05,1.0,0.0617283950617284
BGP_testbed_2,spine1,10,4.0,7,645,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine2,10,4.0,7,646,0.04,1.0,0.04950495049504951
BGP_testbed_2,spine3,10,4.0,7,647,0.06,1.0,0.07389162561576355
BGP_testbed_2,spine4,10,4.0,7,648,0.06,1.0,0.07389162561576355
BGP_testbed_3,leaf1,10,4.0,7,649,0.05,1.0,0.0617283950617284
BGP_testbed_3,leaf2,10,4.0,7,650,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf3,10,4.0,7,651,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf5,10,4.0,7,652,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf6,10,4.0,7,653,0.11,1.0,0.13381995133819952
BGP_testbed_3,leaf7,10,4.0,7,654,0.12,1.0,0.14563106796116504
BGP_testbed_3,leaf8,10,4.0,7,655,0.1,1.0,0.12195121951219513
BGP_testbed_3,spine1,10,4.0,7,656,0.14,1.0,0.16908212560386476
BGP_testbed_3,spine2,10,4.0,7,657,0.09,1.0,0.1100244498777506
BGP_testbed_3,spine3,10,4.0,7,658,0.11,1.0,0.13381995133819952
BGP_testbed_3,spine4,10,4.0,7,659,0.09,1.0,0.1100244498777506
BGP_testbed_2,leaf1,10,4.0,8,660,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf2,10,4.0,8,661,0.05,1.0,0.0617283950617284
BGP_testbed_2,leaf3,10,4.0,8,662,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf5,10,4.0,8,663,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf6,10,4.0,8,664,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf7,10,4.0,8,665,0.04,1.0,0.04950495049504951
BGP_testbed_2,leaf8,10,4.0,8,666,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine1,10,4.0,8,667,0.03,1.0,0.03722084367245657
BGP_testbed_2,spine2,10,4.0,8,668,0.03,1.0,0.03722084367245657
